,,price,price,price,power,power,power,mileage,mileage,mileage,fuelConsumption,fuelConsumption,fuelConsumption,age,age,age
,,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max
SEAT,Altea XL,6929.518272425249,1780,17990,118.76923076923077,86.0,170.0,146645.73089700995,14500.0,346000.0,5.9132352941176505,4.5,8.9,11.511627906976743,7,16
SEAT,Arona,18160.464154892725,10900,31790,100.1622760800843,7.0,150.0,30943.723939235202,0.0,232213.0,4.836338797814213,0.0,10.0,2.072213500784929,0,6
SEAT,Arosa,2185.326530612245,449,15900,56.69387755102041,50.0,95.0,148649.2857142857,28000.0,290877.0,5.885714285714286,4.4,7.5,19.26530612244898,3,22
SEAT,Ateca,24502.57106706031,12500,44990,137.36159389571853,8.0,300.0,48267.57191058625,0.0,276000.0,5.173109243697506,4.0,7.7,2.710670603121046,0,15
SEAT,Cordoba,2769.9245283018868,500,7900,80.48,60.0,156.0,162244.56603773584,24550.0,479000.0,6.204347826086958,4.5,7.9,17.77358490566038,13,22
SEAT,Exeo,8114.560185185185,2699,13800,134.37037037037038,102.0,211.0,158241.9212962963,46328.0,378589.0,6.039705882352927,4.5,8.1,10.921296296296296,9,13
SEAT,Ibiza,10713.42417162277,350,26890,90.448386407352,5.0,230.0,83499.59847036329,0.0,398544.0,4.970176348547686,1.2,9.5,6.617247238742566,0,22
SEAT,Inca,1871.6666666666667,1750,1990,64.33333333333333,64.0,65.0,294710.0,256000.0,324841.0,,,,20.333333333333332,19,21
SEAT,Leon,15399.505260521042,650,41780,128.13793103448276,8.0,300.0,89031.24555249311,0.0,490000.0,4.902776911076423,0.0,9.0,5.624248496993988,0,22
SEAT,Leon e-Hybrid,26744.285714285714,9990,36500,130.71428571428572,11.0,204.0,37658.28571428572,1.0,119000.0,1.825,1.0,3.6,3.142857142857143,1,8
SEAT,Mii,8664.080446927373,2490,25450,63.07511210762332,58.0,83.0,67228.09832402234,10.0,340000.0,4.335222672064811,3.1,5.9,5.656983240223464,0,11
SEAT,Others,14948.769647696477,1799,59990,127.38692098092643,12.0,390.0,97136.14092140921,6.0,312000.0,4.489908256880741,3.8,9.3,4.6043360433604335,0,20
SEAT,Tarraco,37715.040142729704,20800,57900,168.70810810810812,11.0,245.0,28350.93398751115,1.0,187602.0,5.746382556987093,1.7,61.0,1.7386262265834076,0,3
SEAT,Toledo,7922.532467532467,750,17990,106.54347826086956,8.0,179.0,124551.86147186147,6300.0,379586.0,5.4634146341463445,3.8,9.4,10.783549783549784,3,22
Skoda,105,19925.0,11900,24100,,,,36984.0,10.0,106526.0,,,,10.0,8,13
Skoda,120,6770.0,2950,10590,140.0,140.0,140.0,153606.5,130000.0,177213.0,,,,15.5,11,20
Skoda,130,8700.0,8500,8900,,,,74244.0,73488.0,75000.0,,,,14.0,14,14
Skoda,Citigo,8838.507981220657,2999,25045,63.30907372400756,58.0,83.0,59113.03474178404,10.0,301000.0,4.442933618843666,0.0,96.0,5.461971830985916,1,10
Skoda,Enyaq,55863.91721854304,45280,72945,192.15,95.0,265.0,2772.009950248756,1.0,37605.0,,,,0.4205298013245033,0,2
Skoda,Fabia,10298.020857473928,290,28690,80.68633395522389,5.0,179.0,80830.65847437979,0.0,1950000.0,4.960631960631871,1.2,7.9,6.6250289687137895,0,22
Skoda,Felicia,1870.0,890,2850,61.0,54.0,68.0,150000.0,150000.0,150000.0,6.7,6.7,6.7,22.0,22,22
Skoda,Kamiq,23433.1883061049,15500,35990,110.58426966292134,8.0,150.0,12906.616509028376,0.0,120500.0,5.016741573033654,3.5,99.9,1.0842648323301807,0,4
Skoda,Karoq,27351.030678148545,14600,48888,135.01619870410366,8.0,190.0,37566.22282023681,0.0,234702.0,5.198683385579925,0.0,46.0,2.0328310010764263,0,5
Skoda,Kodiaq,36437.30603448276,15500,62878,167.4402304368699,11.0,245.0,54143.38026819923,0.0,415000.0,5.835758601240815,4.0,8.7,2.4808429118773945,0,6
Skoda,Octavia,17178.85929270128,550,51990,133.67599596570852,8.0,446.0,106731.55143000501,1.0,527000.0,4.967960023515591,0.0,9.4,6.017055430147981,0,22
Skoda,Others,22804.126315789475,3900,88888,114.2872340425532,60.0,272.0,44425.11578947368,0.0,200000.0,4.72631578947368,3.4,7.1,3.3157894736842106,0,16
Skoda,Pick up,2000.0,2000,2000,68.0,68.0,68.0,230000.0,230000.0,230000.0,5.4,5.4,5.4,22.0,22,22
Skoda,Praktik,4911.125,1790,5940,89.0,86.0,90.0,164690.25,76000.0,373000.0,4.942857142857143,4.7,6.4,10.5,9,13
Skoda,Rapid/Spaceback,13682.099270592422,290,64990,108.57798820796856,54.0,446.0,105467.07047517352,0.0,1950000.0,5.344076690211932,0.0,99.9,7.821561999644191,0,22
Skoda,Roomster,5520.793604651163,1300,13900,87.54227405247813,64.0,106.0,152926.75,20686.0,374993.0,5.963809523809549,1.2,7.9,11.508720930232558,6,16
Skoda,Scala,21743.594007490636,14670,35452,114.8,8.0,190.0,15720.555056179775,0.0,146817.0,4.781520778072475,3.5,6.2,1.3093632958801498,0,3
Skoda,Superb,26829.5200311163,650,59990,163.9491591709034,11.0,280.0,84364.09801633605,1.0,472000.0,4.930920464700655,1.0,28.4,4.065344224037339,0,20
Skoda,Yeti,12812.45925215724,4290,25450,116.88053949903662,103.0,170.0,108781.72579098753,6000.0,432000.0,5.973727933541032,1.5,8.0,8.073825503355705,4,13
Tesla,Model 3,52299.90731707317,37900,79800,369.84478371501274,120.0,525.0,31309.47804878049,10.0,194885.0,,,,1.773170731707317,0,4
Tesla,Model S,55889.80276816609,27950,108999,396.3726235741445,94.0,814.0,100563.79930795847,10.0,446244.0,,,,5.072664359861592,1,9
Tesla,Model X,73898.20666666667,50820,150999,472.84027777777777,185.0,829.0,80094.12,760.0,225000.0,,,,4.346666666666667,1,6
Tesla,Model Y,67876.16,63950,71888,417.6818181818182,208.0,514.0,8849.2,40.0,18164.0,,,,0.64,0,1
Tesla,Others,57200.0,57200,57200,498.0,498.0,498.0,18000.0,18000.0,18000.0,,,,1.0,1,1
Tesla,Roadster,156500.0,129500,175000,252.0,252.0,252.0,103499.0,42636.0,201872.0,,,,10.333333333333334,10,11
Toyota,4-Runner,45116.666666666664,25950,59500,285.5,271.0,300.0,48792.0,24000.0,79376.0,,,,3.0,2,4
Toyota,Aristo,16500.0,16500,16500,280.0,280.0,280.0,186290.0,186290.0,186290.0,9.0,9.0,9.0,18.0,18,18
Toyota,Auris,12992.830479452055,2500,23900,116.20891490319676,69.0,177.0,96482.15410958904,1000.0,440000.0,4.610560237977188,0.0,7.1,7.095462328767123,3,15
Toyota,Avalon,21990.0,21990,21990,272.0,272.0,272.0,120600.0,120600.0,120600.0,,,,6.0,6,6
Toyota,Avensis,9627.931847968544,1000,25900,139.13192612137203,90.0,177.0,148304.79554390564,21419.0,630000.0,6.133982035928136,4.2,9.6,10.960681520314548,3,22
Toyota,Avensis Verso,3939.153846153846,999,8990,122.33333333333333,90.0,150.0,206733.53846153847,76000.0,332000.0,6.983333333333334,6.2,8.6,19.076923076923077,18,21
Toyota,Aygo,9773.882899071577,590,23950,69.87016153611704,3.0,136.0,57937.25157232704,0.0,459129.0,4.336843959140637,0.0,50.0,5.584306678646302,0,17
Toyota,C-HR,23815.791863765375,13300,41200,129.5171568627451,86.0,192.0,40073.64995269631,0.0,259656.0,4.235992691839272,0.0,6.7,2.5037842951750235,0,6
Toyota,Camry,30766.053571428572,3499,54890,196.18867924528303,152.0,222.0,53169.142857142855,2.0,292789.0,5.369767441860468,4.3,11.0,4.625,0,21
Toyota,Celica,6686.457142857143,1448,14900,147.25714285714287,143.0,192.0,162389.6,41000.0,347559.0,7.731249999999996,7.7,8.4,19.62857142857143,17,22
Toyota,Coaster,17658.333333333332,8900,22850,131.0,95.0,150.0,147166.66666666666,98000.0,199000.0,7.4,7.4,7.4,16.166666666666668,14,18
Toyota,Corolla,20531.724958494742,1299,39890,124.64791183294663,3.0,190.0,47190.721084670724,0.0,442000.0,4.764591977870026,3.0,8.7,4.40896513558384,0,22
Toyota,Corolla Verso,3772.11724137931,999,12990,133.20689655172413,90.0,177.0,201912.93103448275,137.0,437085.0,7.048000000000001,5.7,8.2,16.248275862068965,10,20
Toyota,Crown,13240.0,10450,14950,308.0,280.0,315.0,102668.2,39000.0,152074.0,,,,16.4,14,22
Toyota,Dyna,15950.35294117647,6200,30240,111.1875,88.0,144.0,99636.76470588235,5710.0,205000.0,8.4,5.9,10.9,9.588235294117647,1,20
Toyota,FJ Cruiser,31888.238095238095,14500,47800,231.11764705882354,97.0,264.0,139523.2380952381,76521.0,281495.0,9.55,6.7,12.4,12.571428571428571,7,15
Toyota,GT86,23175.694915254237,11500,35000,201.87037037037038,199.0,299.0,78118.03448275862,30.0,147053.0,7.589583333333336,7.1,8.6,7.5423728813559325,2,10
Toyota,HDJ,21250.0,16500,26000,218.0,201.0,235.0,137000.0,116000.0,158000.0,16.6,16.6,16.6,14.5,8,21
Toyota,Hiace,6819.926470588235,2900,15065,102.16176470588235,1.0,144.0,213604.0588235294,105550.0,406000.0,8.736363636363636,7.9,11.0,16.191176470588236,10,22
Toyota,Highlander,54915.53731343283,9150,79245,232.734375,158.0,333.0,20845.537313432837,1.0,221800.0,6.918000000000003,5.0,18.3,1.8059701492537314,0,15
Toyota,Hilux,32820.920245398775,4750,83500,158.84504132231405,1.0,238.0,83306.20901639345,0.0,442644.0,8.168481375358171,6.4,83.0,5.237218813905931,0,21
Toyota,Land Cruiser,37237.459618208515,3500,168980,192.94910179640718,101.0,420.0,149652.36563876653,0.0,571224.0,8.545565217391308,6.2,16.5,8.50367107195301,0,22
Toyota,Land Cruiser Prado,16864.285714285714,10700,27800,162.0,92.0,265.0,130993.0,21300.0,194201.0,7.1,7.1,7.1,15.285714285714286,7,19
Toyota,MR 2,12255.489795918367,3990,31490,145.18367346938774,140.0,235.0,105099.10204081633,15160.0,235000.0,7.421052631578949,7.4,7.6,19.775510204081634,3,22
Toyota,Mark II,25950.0,25950,25950,281.0,281.0,281.0,39206.0,39206.0,39206.0,,,,22.0,22,22
Toyota,Matrix,3900.0,3900,3900,154.0,154.0,154.0,140000.0,140000.0,140000.0,,,,18.0,18,18
Toyota,Mirai,44204.2987012987,17950,79479,161.65,150.0,228.0,29080.090909090908,5.0,189000.0,,,,3.2857142857142856,0,7
Toyota,Others,22580.961165048542,2490,62000,134.66666666666666,68.0,277.0,57828.45631067961,0.0,293945.0,6.034920634920636,3.2,23.3,5.330097087378641,0,22
Toyota,Picnic,3866.6666666666665,3200,4300,115.33333333333333,90.0,128.0,251666.66666666666,200000.0,317000.0,8.799999999999999,7.7,9.5,21.666666666666668,21,22
Toyota,Previa,6564.875,3690,10900,151.0,116.0,156.0,178337.5,87000.0,239000.0,9.171428571428573,7.2,10.8,19.0,16,21
Toyota,Prius,19300.087774294672,1950,42940,112.52249134948097,72.0,136.0,94692.81818181818,1.0,393358.0,3.522916666666661,1.0,5.8,6.385579937304075,0,21
Toyota,Prius+,21565.264705882353,8500,35300,113.3265306122449,98.0,136.0,117978.23529411765,4.0,443416.0,4.213207547169812,1.0,5.8,6.176470588235294,1,13
Toyota,Proace,32259.001644736843,4999,74995,129.3271812080537,5.0,179.0,34461.91900826446,1.0,331903.0,5.424229074889864,3.8,23.3,1.7648026315789473,0,9
Toyota,RAV 4,26202.675041322313,1590,63499,180.4554351625306,1.0,306.0,82713.98347107437,0.0,499000.0,5.594741035856575,0.0,16.7,6.165950413223141,0,22
Toyota,Sequoia,49360.0,19900,73300,381.0,381.0,381.0,100100.0,49800.0,199000.0,,,,8.333333333333334,5,11
Toyota,Sienna,39712.09090909091,3300,94500,261.25,232.0,296.0,76388.18181818182,7.0,279800.0,7.833333333333335,6.6,14.0,7.954545454545454,0,18
Toyota,Supra,55072.542372881355,43490,75990,306.77966101694915,258.0,345.0,11634.271186440677,1.0,51000.0,6.919607843137259,5.9,7.5,1.7627118644067796,0,3
Toyota,Tacoma,61022.5,47500,67070,277.0,277.0,277.0,69187.0,56816.0,96096.0,,,,3.25,2,5
Toyota,Tundra,55335.0,5900,99000,374.13953488372096,190.0,401.0,88995.09433962264,10.0,473000.0,14.010526315789477,7.0,17.0,5.547169811320755,0,19
Toyota,Urban Cruiser,7836.835294117647,4500,14500,96.68235294117648,90.0,101.0,135602.75294117647,15954.0,303700.0,7.0935897435897415,4.5,20.4,12.023529411764706,8,13
Toyota,Venza,16950.0,16950,16950,272.0,272.0,272.0,130000.0,128000.0,134000.0,,,,12.0,12,12
Toyota,Verso,11940.773375594295,1695,39900,130.90243902439025,5.0,177.0,121767.53565768621,1023.0,529098.0,6.178504672897185,0.0,7.7,8.942947702060222,1,18
Toyota,Verso-S,9441.78453038674,4495,14950,98.96648044692738,90.0,147.0,102362.0773480663,13794.0,330077.0,5.273837209302323,4.3,6.8,9.430939226519337,7,11
Toyota,Yaris,11536.82501057977,600,54500,89.63594266813672,3.0,265.0,72517.74232479357,0.0,411200.0,4.618811630846963,0.0,20.0,6.9640287769784175,0,22
Toyota,Yaris Cross,31077.238255033557,17716,38438,109.82867132867133,75.0,131.0,2454.154882154882,0.0,21000.0,4.697115384615384,2.8,12.0,0.3288590604026846,0,1
Toyota,iQ,6692.437810945274,2900,11900,75.3989898989899,68.0,101.0,109953.40796019901,22000.0,365887.0,4.546242774566472,4.0,5.2,11.776119402985074,8,13
Volkswagen,Amarok,36081.28395061728,8330,79890,201.57597173144876,122.0,262.0,101867.78306878307,20.0,412000.0,8.007805907173005,5.7,10.4,5.313932980599647,0,12
Volkswagen,Arteon,37043.20210409745,21480,72444,188.85867117117118,110.0,320.0,40623.151162790695,1.0,333000.0,5.377630749842487,1.1,99.9,2.3504983388704317,0,8
Volkswagen,Atlas,49437.8,31900,63999,247.0,235.0,280.0,17259.4,10.0,45497.0,12.4,12.4,12.4,2.8,0,5
Volkswagen,Beetle,18319.234567901236,1790,39990,124.70997679814386,46.0,245.0,78527.68981481482,870.0,348000.0,5.680956521739112,4.1,9.2,7.565586419753086,3,22
Volkswagen,Bora,2314.1830985915494,650,8888,113.5774647887324,75.0,179.0,212378.32394366196,69200.0,411200.0,7.1732142857142875,5.0,10.8,20.253521126760564,16,22
Volkswagen,Bus,14490.0,14490,14490,8.0,8.0,8.0,92144.0,92144.0,92144.0,,,,5.0,5,5
Volkswagen,CC,16079.121568627452,5500,29999,159.76771653543307,136.0,299.0,121286.71372549019,1500.0,278000.0,5.267886178861801,4.0,9.2,7.8392156862745095,4,14
Volkswagen,Caddy,17758.059858294648,1300,54990,100.00809021819073,60.0,199.0,101035.13992172212,1.0,531000.0,5.4522652265227585,0.0,45.0,5.796726117762033,0,22
Volkswagen,Coccinelle,18219.223880597016,8990,39900,125.25,105.0,223.0,79384.20895522388,8.0,181239.0,5.7,4.3,7.7,7.253731343283582,4,11
Volkswagen,Crafter,31359.990415335462,2350,99500,141.99165061014773,88.0,181.0,104360.3910543131,0.0,722827.0,8.167287234042547,4.5,77.0,4.171246006389777,0,18
Volkswagen,Cross Golf,15384.875,4690,39579,162.125,105.0,245.0,94704.5,3000.0,158431.0,6.585714285714286,5.8,7.3,9.875,1,15
Volkswagen,Cross Touran,13023.375,5000,31990,132.3125,105.0,170.0,144094.0,2000.0,251900.0,6.253846153846154,4.5,7.8,9.8125,0,16
Volkswagen,Eos,8320.046012269939,1700,19900,146.7723076923077,116.0,250.0,152991.6809815951,45231.0,336000.0,6.7728187919463005,4.8,9.2,13.230061349693251,7,16
Volkswagen,Fox,2482.2709923664124,1,5990,57.00383141762452,5.0,75.0,149838.01526717556,30000.0,292059.0,6.091228070175453,4.9,7.2,14.679389312977099,10,17
Volkswagen,Golf,13558.984001376226,490,79440,124.84535367545077,1.0,412.0,125109.48657949071,0.0,532000.0,5.4164419400281325,0.0,67.0,9.02804059865818,0,22
Volkswagen,Golf Cabriolet,12007.315533980582,840,22880,119.25853658536586,75.0,265.0,120042.60194174758,25335.0,290000.0,5.824324324324319,4.3,9.4,10.601941747572816,6,22
Volkswagen,Golf GTE,26312.18218623482,11999,51280,187.46031746031747,1.0,277.0,92144.46963562752,1.0,263473.0,1.4815533980582545,1.1,3.9,4.866396761133603,0,8
Volkswagen,Golf GTI,28273.03981385729,750,62944,240.84352331606217,101.0,480.0,60642.3474663909,1.0,341121.0,6.639298043728449,1.0,17.5,4.672182006204757,0,22
Volkswagen,Golf Plus,7302.767519466073,1725,24950,109.93966480446927,75.0,170.0,135186.98553948832,10218.0,407000.0,6.193472906403963,1.7,10.0,12.697441601779754,2,17
Volkswagen,Golf Sportsvan,18803.750251256282,8500,35879,122.51663306451613,84.0,152.0,58259.040201005024,1.0,330000.0,5.005820977484943,1.1,99.9,4.802010050251257,1,8
Volkswagen,Golf Variant,19563.447823303457,599,66064,124.13951250801796,75.0,320.0,85657.19110115236,1.0,410296.0,4.679426523297488,1.2,50.0,4.49583866837388,0,22
Volkswagen,Grand California,78278.87878787878,65900,96400,177.0,177.0,177.0,8436.848484848484,1.0,30000.0,8.515384615384617,7.5,11.8,1.2424242424242424,0,2
Volkswagen,ID.3,43728.74032258065,31980,56485,186.20634920634922,1.0,205.0,8081.9693548387095,1.0,59800.0,5.0,5.0,5.0,1.2145161290322581,0,2
Volkswagen,ID.4,56317.00138121547,37880,69989,198.8392156862745,7.0,300.0,5607.717842323652,1.0,67909.0,,,,0.7016574585635359,0,2
Volkswagen,ID.5,61793.88181818182,52470,69235,172.96808510638297,7.0,299.0,695.3333333333334,1.0,20000.0,,,,0.0,0,0
Volkswagen,Jetta,8519.937799043062,2199,17900,115.04807692307692,102.0,200.0,142771.3062200957,18999.0,333000.0,5.458115183246082,4.1,8.4,10.85645933014354,5,17
Volkswagen,Kever,25410.0,25410,25410,50.0,50.0,50.0,1903.0,1903.0,1903.0,,,,18.0,18,18
Volkswagen,Käfer,26870.0,10200,49990,103.75,50.0,150.0,48833.0,60.0,132541.0,4.6499999999999995,4.2,5.4,10.8,4,19
Volkswagen,LT,17868.853333333333,1950,84000,128.85915492957747,76.0,204.0,200307.53333333333,350.0,664450.0,7.454166666666667,1.9,9.7,14.973333333333333,0,22
Volkswagen,Lupo,1826.6538461538462,290,4945,57.62307692307692,50.0,125.0,161389.85384615386,42000.0,385000.0,6.02566371681416,3.0,7.8,19.846153846153847,16,22
Volkswagen,Maggiolino,16960.80701754386,6900,36000,123.11695906432749,105.0,211.0,98806.3216374269,1300.0,262000.0,5.418471337579612,4.0,7.9,7.7894736842105265,4,11
Volkswagen,New Beetle,5883.4649859943975,500,59990,104.62921348314607,75.0,224.0,158113.9019607843,14500.0,540000.0,7.3019417475728075,4.3,12.0,16.831932773109244,5,22
Volkswagen,Others,37825.17572463768,950,87150,138.92753623188406,1.0,320.0,52023.76992753623,0.0,552700.0,5.8276649746192914,1.5,13.9,3.2192028985507246,0,22
Volkswagen,Passat,17154.001444043322,750,56990,148.75705386588493,88.0,300.0,123742.48989169675,0.0,450181.0,5.005431309904171,1.1,22.0,7.1945848375451265,0,22
Volkswagen,Passat Alltrack,31184.69429097606,7450,57820,201.74769797421732,140.0,272.0,82504.51933701658,0.0,346800.0,5.6026315789473635,4.5,8.9,4.009208103130755,0,10
Volkswagen,Passat CC,11032.806034482759,4350,28900,161.0782608695652,136.0,300.0,160188.61637931035,24727.0,335000.0,6.517326732673264,4.5,10.1,11.560344827586206,4,16
Volkswagen,Passat Variant,20820.72438162544,499,59900,150.82100954979535,101.0,299.0,119795.5259581408,0.0,512789.0,4.951681861050007,1.1,10.9,5.764066322370209,0,22
Volkswagen,Phaeton,12518.98773006135,2200,37980,266.0122699386503,224.0,450.0,184520.07975460123,44860.0,384665.0,10.325170068027214,8.2,21.4,12.94478527607362,6,20
Volkswagen,Polo,10056.452065034573,350,35000,80.82473259523363,50.0,220.0,102978.19192674267,0.0,407428.0,5.123623646209261,0.0,99.9,8.341618389086152,0,22
Volkswagen,Polo Cross,9726.625,1990,17804,88.3103448275862,64.0,110.0,114778.48863636363,20770.0,244000.0,5.206410256410257,3.6,7.8,10.147727272727273,5,18
Volkswagen,Polo GTI,23301.73623853211,3800,37990,198.04357798165137,69.0,230.0,35949.58944954129,10.0,254000.0,6.03433583959898,5.6,13.2,3.1811926605504586,0,22
Volkswagen,Polo Plus,21606.666666666668,21390,21890,95.0,95.0,95.0,12773.666666666666,6650.0,17710.0,4.7,4.7,4.7,1.0,1,1
Volkswagen,Polo R WRC,22629.833333333332,7499,32900,206.66666666666666,60.0,300.0,71473.33333333333,13000.0,130000.0,7.166666666666667,5.5,7.5,8.833333333333334,8,9
Volkswagen,Polo Sedan,1150.0,600,1700,55.0,50.0,60.0,163000.0,155000.0,171000.0,6.2,6.0,6.4,21.5,21,22
Volkswagen,Polo Variant,9364.0,450,12880,101.8,60.0,179.0,135233.8,32590.0,282000.0,5.0,4.2,5.9,9.8,4,21
Volkswagen,Routan,8990.0,8990,8990,287.0,287.0,287.0,173264.0,173264.0,173264.0,,,,11.0,11,11
Volkswagen,Scirocco,14283.858407079646,1400,29440,160.98666666666668,120.0,310.0,115689.05973451327,1.0,306783.0,6.056658595641634,4.2,9.0,9.254424778761061,4,14
Volkswagen,Sharan,27050.513274336285,999,66405,154.30555555555554,14.0,220.0,101987.87610619469,10.0,743538.0,6.0243702770780745,1.0,11.8,5.758296460176991,0,22
Volkswagen,T-Cross,22379.465179175117,9490,37495,105.59342915811088,7.0,2393.0,17792.41407307172,0.0,145557.0,5.009680134680171,3.8,6.6,1.4901960784313726,0,11
Volkswagen,T-Roc,26215.398119122256,15400,70880,135.04269899841856,8.0,360.0,33721.05015673981,0.0,220000.0,5.361853832442068,4.2,99.9,2.0961337513061653,0,5
Volkswagen,T1,16990.0,16990,16990,8.0,8.0,8.0,67411.0,67411.0,67411.0,,,,4.0,4,4
Volkswagen,T2,51966.333333333336,25900,80000,111.0,77.0,179.0,49550.0,1250.0,142500.0,8.4,8.0,8.8,9.0,8,10
Volkswagen,T3,7800.0,7800,7800,102.0,102.0,102.0,398000.0,398000.0,398000.0,10.2,10.2,10.2,21.0,21,21
Volkswagen,T3 Blue Star,11700.0,11700,11700,90.0,90.0,90.0,30000.0,30000.0,30000.0,4.7,4.7,4.7,5.0,5,5
Volkswagen,T3 Caravelle,29500.0,29500,29500,150.0,150.0,150.0,150000.0,150000.0,150000.0,,,,4.0,4,4
Volkswagen,T4,9120.378378378378,1900,17900,98.91891891891892,68.0,151.0,223482.72972972973,56783.0,426000.0,8.76875,6.9,11.1,20.216216216216218,17,22
Volkswagen,T4 Allstar,7049.5,1699,12400,88.5,75.0,102.0,281500.0,265000.0,298000.0,,,,21.0,20,22
Volkswagen,T4 California,21745.76923076923,15990,29950,129.0,102.0,204.0,339756.53846153844,130000.0,690000.0,9.88888888888889,8.4,13.9,20.76923076923077,19,22
Volkswagen,T4 Caravelle,11013.655172413793,3700,22000,115.3103448275862,88.0,204.0,269278.8620689655,129000.0,443000.0,9.215384615384615,7.5,13.9,20.862068965517242,19,22
Volkswagen,T4 Kombi,9629.151515151516,2000,19950,95.51515151515152,68.0,116.0,246671.12121212122,59204.0,698463.0,8.738095238095237,6.6,13.9,20.848484848484848,19,22
Volkswagen,T4 Multivan,13440.18918918919,5990,33000,130.94594594594594,88.0,204.0,300096.7297297297,147500.0,550000.0,9.196874999999999,7.5,13.9,20.513513513513512,19,22
Volkswagen,T5,19596.892473118278,2990,44563,131.56666666666666,84.0,179.0,184926.87096774194,1.0,401649.0,7.762711864406779,4.0,11.2,11.258064516129032,5,18
Volkswagen,T5 California,39166.88034188034,12899,88980,149.75213675213675,101.0,204.0,148940.82905982906,10.0,349000.0,7.7785714285714285,6.1,9.8,9.35897435897436,0,18
Volkswagen,T5 Caravelle,18428.533980582524,4999,39900,136.36893203883494,84.0,179.0,205369.8640776699,1264.0,550000.0,8.138095238095238,6.0,9.9,11.563106796116505,5,19
Volkswagen,T5 Kombi,17566.27380952381,4200,35840,126.3855421686747,84.0,190.0,183381.57142857142,38900.0,459852.0,7.873770491803277,6.0,9.8,10.952380952380953,6,18
Volkswagen,T5 Multivan,24275.89534883721,6399,85250,158.01162790697674,84.0,235.0,190631.77906976745,10.0,448000.0,8.24155251141552,0.5,12.9,11.484496124031008,0,19
Volkswagen,T5 Shuttle,12583.333333333334,4250,17900,136.33333333333334,105.0,174.0,343416.6666666667,269000.0,645000.0,7.640000000000001,7.5,8.0,13.666666666666666,10,19
Volkswagen,T5 Transporter,13063.020905923346,1790,38990,121.17801047120419,84.0,179.0,206260.59581881535,1.0,600000.0,7.808869179600873,6.0,10.5,11.207317073170731,4,19
Volkswagen,T6 California,64093.26840855107,21800,124900,162.9501187648456,90.0,204.0,49362.00950118765,0.0,256000.0,6.792098092643033,5.7,9.6,2.8812351543942993,0,9
Volkswagen,T6 Caravelle,41019.20136518771,14990,69880,149.91126279863482,84.0,204.0,70173.23208191126,10.0,507700.0,6.322553191489361,5.6,8.5,3.2525597269624575,0,10
Volkswagen,T6 Kombi,35152.63461538462,13998,48890,134.27307692307693,84.0,204.0,68346.23166023166,1.0,304000.0,6.424423963133641,5.7,8.5,3.296153846153846,0,10
Volkswagen,T6 Multivan,54321.055722891564,12750,112500,169.42426525998494,102.0,266.0,52166.4156626506,1.0,372000.0,6.728898305084742,3.9,9.3,2.966867469879518,0,10
Volkswagen,T6 Transporter,28696.299212598424,3599,64990,130.2661996497373,82.0,204.0,110270.53980752407,0.0,498352.0,6.295674044265582,1.0,9.5,4.291338582677166,0,15
Volkswagen,T6.1 California,79602.28673835125,49990,112990,156.10752688172042,110.0,204.0,5286.870967741936,0.0,70000.0,6.774807692307687,5.9,8.6,0.4265232974910394,0,3
Volkswagen,T6.1 Caravelle,52690.29285714286,29300,90980,150.86428571428573,110.0,204.0,21315.907142857144,5.0,200000.0,6.293965517241374,5.8,8.4,1.3214285714285714,0,6
Volkswagen,T6.1 Kombi,43885.0,33490,69900,135.921875,65.0,150.0,21676.078125,10.0,90000.0,6.257575757575754,5.9,9.1,1.1171875,0,3
Volkswagen,T6.1 Multivan,62684.23557692308,36900,86450,159.53365384615384,102.0,226.0,11013.592307692308,0.0,112000.0,6.620758928571406,5.9,8.9,0.9326923076923077,0,5
Volkswagen,T6.1 Transporter,38413.201257861634,17999,49980,119.93081761006289,90.0,150.0,12244.182389937107,10.0,184000.0,6.168749999999998,5.8,7.6,0.7861635220125787,0,6
Volkswagen,T7 Multivan,72554.63636363637,52590,98980,166.4935064935065,136.0,218.0,6258.714285714285,1.0,20000.0,3.4661764705882367,1.5,9.0,0.5194805194805194,0,1
Volkswagen,Taigo,27940.395644283122,17860,39495,110.16880733944954,8.0,200.0,2903.86,0.0,22303.0,5.075809935205197,4.6,6.2,0.32667876588021777,0,1
Volkswagen,Taro,16900.0,16900,16900,102.0,102.0,102.0,208000.0,208000.0,208000.0,,,,12.0,12,12
Volkswagen,Tiguan,22594.352664576803,3600,68490,148.36493212669683,11.0,320.0,89298.78437080162,0.0,447000.0,5.983009583009642,1.2,33.0,6.042991491267354,0,15
Volkswagen,Tiguan Allspace,41499.1216730038,12990,64480,166.4260700389105,11.0,245.0,36868.925855513306,1.0,232129.0,5.972146118721457,4.5,10.1,1.897338403041825,0,10
Volkswagen,Touareg,48422.53485130111,2000,124900,271.18101028999064,163.0,476.0,90823.97862453532,1.0,499000.0,7.264208354822155,2.6,15.9,5.322955390334572,0,20
Volkswagen,Touran,18962.0992970123,999,48589,130.73643867924528,8.0,190.0,110066.88459285296,1.0,479000.0,5.466401108417067,0.0,11.0,6.656121851200937,0,19
Volkswagen,Transporter,31649.337209302324,1750,84687,132.87351778656125,68.0,235.0,85529.9340232859,1.0,600285.0,6.895841209829877,1.5,9.3,3.7777777777777777,0,22
